Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2013","2013","t","3009.19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","5162","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","17","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","-875","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","743","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","5312","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","21","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","5291","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2014","2014","kg/cap","24.69","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2014","2014","kcal/cap/d","251.12","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2014","2014","million Kcal","19639088.27","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2014","2014","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2014","2014","t","1097.67","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2014","2014","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2014","2014","t","3851.49","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","5115","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","1548","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","611","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","2974","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","12","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","2962","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2015","2015","kg/cap","13.63","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2015","2015","kcal/cap/d","138.64","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2015","2015","million Kcal","10995442.18","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2015","2015","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2015","2015","t","452.49","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2015","2015","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2015","2015","t","1533.86","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2542","Sugar (Raw Equivalent)","2016","2016","1000 t","7048","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2016","2016","1000 t","19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2016","2016","1000 t","-281","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2016","2016","1000 t","338","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2016","2016","1000 t","7010","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2542","Sugar (Raw Equivalent)","2016","2016","1000 t","28","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2542","Sugar (Raw Equivalent)","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2542","Sugar (Raw Equivalent)","2016","2016","1000 t","6982","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2016","2016","kg/cap","31.72","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2016","2016","kcal/cap/d","322.59","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2016","2016","million Kcal","25920362.46","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2016","2016","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2016","2016","t","2210.09","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2016","2016","g/cap/d","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2016","2016","t","8000.36","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2542","Sugar (Raw Equivalent)","2017","2017","1000 t","6621","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2017","2017","1000 t","17","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2017","2017","1000 t","-81","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2017","2017","1000 t","887","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2017","2017","1000 t","5833","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2542","Sugar (Raw Equivalent)","2017","2017","1000 t","23","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2542","Sugar (Raw Equivalent)","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2542","Sugar (Raw Equivalent)","2017","2017","1000 t","5810","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2017","2017","kg/cap","26.02","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2017","2017","kcal/cap/d","264.65","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2017","2017","million Kcal","21567440.8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2017","2017","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2017","2017","t","1553.74","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2017","2017","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2017","2017","t","5545.21","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2542","Sugar (Raw Equivalent)","2018","2018","1000 t","5462","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2018","2018","1000 t","14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2018","2018","1000 t","567","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2018","2018","1000 t","1373","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2018","2018","1000 t","3536","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2542","Sugar (Raw Equivalent)","2018","2018","1000 t","14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2542","Sugar (Raw Equivalent)","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2542","Sugar (Raw Equivalent)","2018","2018","1000 t","3522","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2018","2018","kg/cap","15.52","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2018","2018","kcal/cap/d","157.86","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2018","2018","million Kcal","13075278.19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2018","2018","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2018","2018","t","890.73","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2018","2018","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2018","2018","t","3126.44","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2542","Sugar (Raw Equivalent)","2019","2019","1000 t","4881","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2019","2019","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2019","2019","1000 t","-1988","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2019","2019","1000 t","713","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2019","2019","1000 t","6167","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5131","Processing","S2542","Sugar (Raw Equivalent)","2019","2019","1000 t","24","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2542","Sugar (Raw Equivalent)","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2542","Sugar (Raw Equivalent)","2019","2019","1000 t","6143","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2019","2019","kg/cap","26.61","E","Estimated value",""
